Date	year	month	Station	Latitude	Longitude	WB_ID	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	MS_CD	biovol	sali	Time	POSITION	station_depth	SAMPLE_ID	MNDEP	MXDEP	DEPH	BIOV_comment	B	type_code	STATUS	new_index	index_column
2010-06-30	2010	6	YTTERVIKSFJÄRDEN	64.67100	21.15683	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.1932378018			64.67_21.16	3.5	abcf5f217460a2ff0c14afb6519fe512	0.0	1.5			0.1932378018	22	HIGH	106074_SE644030-218500	106074
2010-07-28	2010	7	YTTERVIKSFJÄRDEN	64.67100	21.15683	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.1770812746			64.67_21.16	3.5	2d0bf7d167c3f8ab415f563a987e9395	0.0	1.5			0.1770812746	22	HIGH	105999_SE644030-218500	105999
2010-08-17	2010	8	YTTERVIKSFJÄRDEN	64.67100	21.15683	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.201278631			64.67_21.16	3.5	f2f72298f7440a9b151794dc73b82476	0.0	1.5			0.201278631	22	HIGH	105926_SE644030-218500	105926
2011-07-05	2011	7	YTTERVIKSFJÄRDEN 12	64.67517	21.15350	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.4879993802	1.32		64.68_21.15	1.3	1020b5ff477b2fbaa93e89756406ee7c	0.0	1.0			0.4879993802	22	MODERATE	105675_SE644030-218500	105675
2011-07-05	2011	7	YTTERVIKSFJÄRDEN 16	64.67517	21.14900	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.3995505824	1.275		64.68_21.15	1.4	660567d5434c4a72caefd25581702ee8	0.0	1.0			0.3995505824	22	MODERATE	105676_SE644030-218500	105676
2011-07-27	2011	7	YTTERVIKSFJÄRDEN 3	64.68950	21.11867	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.339309321	0.1		64.69_21.12	0.7	c137b2c21778566e4d2e70c79b69b337	0.0	0.0			0.339309321	22	GOOD	105588_SE644030-218500	105588
2011-08-22	2011	8	YTTERVIKSFJÄRDEN 4	64.68233	21.10817	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.5169935720000001	0.4		64.68_21.11	1.2	f8595ee60c8ab4891492a74996568094	0.0	4.0		Expert judgement. This is not true surface sample	0.5169935720000001	22	MODERATE	105533_SE644030-218500	105533
2011-07-27	2011	7	YTTERVIKSFJÄRDEN 6	64.68417	21.10317	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.11768781500000002	0.1		64.68_21.10	0.4	d6784d0fdf887d9ee9d6563e4662419c	0.0	0.0			0.11768781500000002	22	HIGH	105589_SE644030-218500	105589
2011-08-22	2011	8	YTTERVIKSFJÄRDEN 8	64.69167	21.12067	SE644030-218500	Ytterviksfjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA74583412	0.2250728394	0.13		64.69_21.12	1.0	245e7b56f36ea3976f81083e6d797253	0.0	0.5			0.2250728394	22	HIGH	105534_SE644030-218500	105534
2012-06-14	2012	6	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	0.540324648			61.31_17.09	3.5	4e5d307ac144c77040eb81531320c36f	0.0	2.0			0.540324648	16	MODERATE	105269_SE611676-171000	105269
2012-07-03	2012	7	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	4.634010685			61.31_17.09	3.5	7c3d18064932fad9dcfa75da31c797c5	0.0	2.0			4.634010685	16	BAD	105230_SE611676-171000	105230
2012-08-13	2012	8	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	1.3270324750000002			61.31_17.09	3.5	620db67372760cdc9335a053bd7775d5	0.0	2.0			1.3270324750000002	16	POOR	105189_SE611676-171000	105189
2013-06-10	2013	6	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	1.00568132			61.31_17.09	3.5	9f8dc517e6091668d6307dddb1ceef20	0.0	2.0			1.00568132	16	POOR	108333_SE611676-171000	108333
2013-07-04	2013	7	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	3.26523546			61.31_17.09	3.5	4eb011c80a6817a74c537cdedc6da058	0.0	2.0			3.26523546	16	BAD	108302_SE611676-171000	108302
2013-08-08	2013	8	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	0.6759424228			61.31_17.09	3.5	a7120aaad199413a219e0a465284b39b	0.0	2.0			0.6759424228	16	MODERATE	108249_SE611676-171000	108249
2014-06-10	2014	6	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	5.983168482			61.31_17.09	3.0	faf2d50875c2185b68853e605b68ce28	0.0	2.0			5.983168482	16	BAD	108023_SE611676-171000	108023
2014-07-03	2014	7	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	6.0836720810000005			61.31_17.09	3.0	e99cca2b54270e8cf442f9755a97f9d8	0.0	2.0			6.0836720810000005	16	BAD	107999_SE611676-171000	107999
2014-08-07	2014	8	K338I	61.31101	17.09298	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	1.1999960249999997			61.31_17.09	3.0	4501d5449b427c0f970592099dfcac4c	0.0	2.0			1.1999960249999997	16	POOR	107968_SE611676-171000	107968
2015-06-17	2015	6	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	19.043238960199997		10:40	61.31_17.09	3.0	a9d01b311ad30991948d187b967d09dc	0.0	2.0			19.043238960199997	16	BAD	107769_SE611676-171000	107769
2015-07-14	2015	7	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	0.6527892893		11:00	61.31_17.09	3.0	7fec5e4dd82d35bcc4ec476ef9f1aca3	0.0	2.0			0.6527892893	16	MODERATE	107732_SE611676-171000	107732
2015-08-12	2015	8	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	0.30285755070000003		11:00	61.31_17.09	3.0	4cbf9690bd69bbf4fbe98725976eedd7	0.0	2.0			0.30285755070000003	16	HIGH	107677_SE611676-171000	107677
2016-06-14	2016	6	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	1.2237902209999998		13:15	61.31_17.09	3.0	ae5efa50a989988d1fbe737ba0d39eac	0.0	2.0			1.2237902209999998	16	POOR	107450_SE611676-171000	107450
2016-07-11	2016	7	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	5.963078483		13:40	61.31_17.09	3.0	7b63bdc361b3bc4040565621a81b5716	0.0	2.0			5.963078483	16	BAD	107418_SE611676-171000	107418
2016-08-11	2016	8	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	2.9620234978		13:45	61.31_17.09	3.0	80afc6a238b8a9801c637cff9ba5a67e	0.0	2.0			2.9620234978	16	BAD	107369_SE611676-171000	107369
2017-06-08	2017	6	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	5.2524922499999995		13:30	61.31_17.09	3.0	1c4048c7d0c6df16d09eb2cdcd33079f	0.0	2.0			5.2524922499999995	16	BAD	107099_SE611676-171000	107099
2017-07-05	2017	7	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	4.6221362589999995		14:15	61.31_17.09	3.0	aaaa2a8a626174db30ee5b4c09a62c29	0.0	2.0			4.6221362589999995	16	BAD	107071_SE611676-171000	107071
2017-08-08	2017	8	K338I	61.31102	17.09299	SE611676-171000	Söderhamnsfjärden	Bottenhavets vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA64950345	0.0133749115		12:45	61.31_17.09	3.0	aed302af9ffc7e86055e7fbd07d009dd	0.0	2.0			0.0133749115	16	HIGH	107035_SE611676-171000	107035
2011-07-06	2011	7	DJUPVIKEN 3	63.66917	20.26233	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.3344845574			63.67_20.26	2.0	6d63f5463a7fd56a163b7645defa0966	0.0	2.0			0.3344845574	20	GOOD	105640_SE634230-201605	105640
2011-07-21	2011	7	DJUPVIKEN 4	63.66967	20.26533	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.16842272542			63.67_20.27	3.0	a70c43fdac0aafae8d3a658f9a9f4b53	0.0	3.0		Expert judgement. This is not true surface sample	0.16842272542	20	HIGH	105613_SE634230-201605	105613
2011-08-04	2011	8	DJUPVIKEN 5	63.67000	20.26433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.5275386922699999			63.67_20.26	3.0	a3dbe3d288577d4bdee1bc045cdf7a55	0.0	3.0		Expert judgement. This is not true surface sample	0.5275386922699999	20	MODERATE	105544_SE634230-201605	105544
2011-07-06	2011	7	V SUNDET 3	63.66150	20.26033	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.17945178979999998			63.66_20.26	3.0	22a2349b97dd455ee439137dd8596aea	0.0	3.0		Expert judgement. This is not true surface sample	0.17945178979999998	20	HIGH	105649_SE634230-201605	105649
2011-07-21	2011	7	V SUNDET 4	63.66183	20.26433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.11335157244499999			63.66_20.26	3.0	6865018ea6651b934b12343c368f765f	0.0	3.0		Expert judgement. This is not true surface sample	0.11335157244499999	20	HIGH	105622_SE634230-201605	105622
2011-08-04	2011	8	V SUNDET 5	63.66183	20.26433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.37431974982000005			63.66_20.26	2.0	f97c673a4a1acfe5689025e41dc67617	0.0	2.0			0.37431974982000005	20	MODERATE	105551_SE634230-201605	105551
2009-07-02	2009	7	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.091226575			63.66_20.27	4.0	99387dc9a15178eae34d32ed5d18dab2	0.0	4.0		Expert judgement. This is not true surface sample	0.091226575	20	HIGH	106418_SE634230-201605	106418
2009-07-29	2009	7	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.46380791200000004			63.66_20.27	4.1	0cea4ab8999c210a90c7061b75026ece	0.0	4.0		Expert judgement. This is not true surface sample	0.46380791200000004	20	MODERATE	106367_SE634230-201605	106367
2009-08-19	2009	8	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.49543913314			63.66_20.27	4.2	3238b3b2fb16778398474e378669b091	0.0	4.0		Expert judgement. This is not true surface sample	0.49543913314	20	MODERATE	106313_SE634230-201605	106313
2010-07-01	2010	7	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.4721806298			63.66_20.27	4.5	18983f688856dacf98041935ec2bc259	0.0	2.5		Expert judgement. This is not true surface sample	0.4721806298	20	MODERATE	106063_SE634230-201605	106063
2010-07-29	2010	7	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.19611686106999995			63.66_20.27	3.0	67120d7bc6eb9ccf4fa434df6af98e83	0.0	1.0			0.19611686106999995	20	HIGH	105990_SE634230-201605	105990
2010-08-18	2010	8	VÄSTERFJÄRDEN	63.66050	20.27433	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.060454114069999995			63.66_20.27	4.0	e797b937717d67128e44baaa4e7ac713	0.0	2.0			0.060454114069999995	20	HIGH	105910_SE634230-201605	105910
2011-07-06	2011	7	Ö SUNDET 3	63.66433	20.27350	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.20854227943			63.66_20.27	2.0	fa1369ecac1d0b145abf44b7ffa16814	0.0	2.0			0.20854227943	20	HIGH	105651_SE634230-201605	105651
2011-07-21	2011	7	Ö SUNDET 4	63.65933	20.27233	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	1.9952951548			63.66_20.27	7.0	d76e7de1f77aa1a69739210e01d343b4	0.0	7.0		Expert judgement. This is not true surface sample	1.9952951548	20	POOR	105624_SE634230-201605	105624
2011-08-04	2011	8	Ö SUNDET 5	63.66350	20.27633	SE634230-201605	Västerfjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA70949736	0.2065456082			63.66_20.28	2.0	75f4cdc3f40ae0dd587a0b54d3c2aff6	0.0	2.0			0.2065456082	20	HIGH	105552_SE634230-201605	105552
2008-07-02	2008	7	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.23205380739999998			64.21_21.09	10.0	ac71cac5523e931541c21742aa3442df	0.0	6.0		Expert judgement. This is not true surface sample	0.23205380739999998	22	HIGH	106713_SE641250-210560	106713
2008-07-14	2008	7	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.0876501726			64.21_21.09	10.0	79752024b34c69c85852ea6041f264e8	0.0	6.0		Expert judgement. This is not true surface sample	0.0876501726	22	HIGH	106693_SE641250-210560	106693
2008-08-13	2008	8	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.089802584			64.21_21.09	10.0	3b6a8bba8fca2e5439f968670bf66f39	0.0	6.0		Expert judgement. This is not true surface sample	0.089802584	22	HIGH	106641_SE641250-210560	106641
2009-07-02	2009	7	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.5623550754			64.21_21.09	10.0	aff04e7eb7af42f08cfa22b0ee1aaac0	0.0	8.0		Expert judgement. This is not true surface sample	0.5623550754	22	MODERATE	106413_SE641250-210560	106413
2009-07-28	2009	7	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.042313529399999994			64.21_21.09	10.0	31bc3415bb1f271d251b190ebd191f89	0.0	8.0		Expert judgement. This is not true surface sample	0.042313529399999994	22	HIGH	106372_SE641250-210560	106372
2009-08-18	2009	8	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.0855345833			64.21_21.09	10.0	6d5c30761b76a3b3b60f8a1cae118e20	0.0	8.0		Expert judgement. This is not true surface sample	0.0855345833	22	HIGH	106317_SE641250-210560	106317
2010-06-30	2010	6	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.08969272330000001			64.21_21.09	10.0	0fcbbd9d81e3323d2f58c9b8dba8cba2	0.0	8.0		Expert judgement. This is not true surface sample	0.08969272330000001	22	HIGH	106068_SE641250-210560	106068
2010-07-28	2010	7	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.1152078768			64.21_21.09	10.0	747da6a55159743910e5968c2d4a07a3	0.0	8.0		Expert judgement. This is not true surface sample	0.1152078768	22	HIGH	105994_SE641250-210560	105994
2010-08-18	2010	8	GUMBODAFJÄRDEN	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.024789007999999998			64.21_21.09	10.0	2766368647d50d343302b9719edfa96f	0.0	8.0		Expert judgement. This is not true surface sample	0.024789007999999998	22	HIGH	105904_SE641250-210560	105904
2011-07-07	2011	7	GUMBODAFJÄRDEN 1	64.20733	21.08800	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.09147556198500001			64.21_21.09	12.0	4a687c7bb93ec920e87000b64677f296	0.0	8.0		Expert judgement. Integrated data to shallow	0.09147556198500001	22	HIGH	105633_SE641250-210560	105633
2011-07-21	2011	7	GUMBODAFJÄRDEN 1	64.20767	21.08750	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.08873464312			64.21_21.09	9.0	93d213585e83d8a652e935a36892072f	0.0	8.0		Expert judgement. This is not true surface sample	0.08873464312	22	HIGH	105616_SE641250-210560	105616
2011-08-04	2011	8	GUMBODAFJÄRDEN 1	64.20783	21.08550	SE641250-210560	Gumbodafjärden	Bottenvikens vattendistrikt	22 - Norra Bottenviken. Inre kustvatten	WA10135383	0.26156048761499995			64.21_21.09	9.0	7b34966a5ca79a7805fff6a3973d60ef	0.0	8.0		Expert judgement. This is not true surface sample	0.26156048761499995	22	GOOD	105545_SE641250-210560	105545
2007-08-30	2007	8	Y-BO 1	63.26653	19.26420	SE633400-195000	N Bottenhavets kustvatten	Bottenhavets vattendistrikt	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	WA67207787	0.17655	4.66		63.27_19.26	85.0	8570372b3e5a6956025b3b1825c55984	0.0	10.0			0.17655	19	HIGH	106859_SE633400-195000	106859
2007-08-30	2007	8	Y-BO 2	63.23745	19.14928	SE633400-195000	N Bottenhavets kustvatten	Bottenhavets vattendistrikt	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	WA67207787	0.19379999999999997	4.55		63.24_19.15	43.0	0d53865a7b18b7d99223f6b60b62b4b4	0.0	10.0			0.19379999999999997	19	HIGH	106860_SE633400-195000	106860
2008-06-11	2008	6	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.20487	4.63		63.03_18.43	60.0	0865b43322fe7c6b1d9e61f6a23b7c2e	0.0	10.0			0.20487	18	HIGH	106748_SE630203-182615	106748
2009-06-08	2009	6	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.15896776956999997			63.03_18.43	60.0	3711f5630a673605a069834aa9863e10	0.0	10.0			0.15896776956999997	18	HIGH	106458_SE630203-182615	106458
2010-06-23	2010	6	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.21482890781999997	4.12		63.03_18.43	60.0	8dc83c4b9658292e64e646d1c50dbac4	0.0	10.0			0.21482890781999997	18	HIGH	106102_SE630203-182615	106102
2010-08-10	2010	8	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.42916539181	4.286666666666666		63.03_18.43	60.0	397885ba9e47c4648452a4e986d4bdcc	0.0	10.0			0.42916539181	18	GOOD	105955_SE630203-182615	105955
2011-06-15	2011	6	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.7590937002000002	4.52		63.03_18.43	60.0	8a93d14df08f3c313daf714549a1868e	0.0	10.0			0.7590937002000002	18	MODERATE	105714_SE630203-182615	105714
2011-08-24	2011	8	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.8055894964	4.66		63.03_18.43	60.0	9c8970578659e8b3981557e5accfe26a	0.0	10.0			0.8055894964	18	MODERATE	105502_SE630203-182615	105502
2012-06-25	2012	6	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.4874660221			63.03_18.43	60.0	aa4116d653d13bd9d4b29b88587a5588	0.0	10.0			0.4874660221	18	MODERATE	105258_SE630203-182615	105258
2012-08-29	2012	8	V5	63.03500	18.43200	SE630203-182615	Norrfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA96277013	0.92907823182			63.03_18.43	60.0	8b3959c580540d0d1f1e878840b256f4	0.0	10.0			0.92907823182	18	POOR	105165_SE630203-182615	105165
2010-07-15	2010	7	S131	59.08473	17.74215	SE590550-174540	Kaggfjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA76505752	0.30675138999999996			59.08_17.74	39.6	cf11c50c56b81ec792d44c8c707cb1af	0.0	10.0			0.30675138999999996	12-n		106035_SE590550-174540	106035
2010-08-26	2010	8	S131	59.08473	17.74215	SE590550-174540	Kaggfjärden	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA76505752	0.5456300759999999			59.08_17.74	37.0	5ae23bdfbb858d5ddb7839a959415b09	0.0	10.0			0.5456300759999999	12-n		105886_SE590550-174540	105886
2010-08-02	2010	8	U3 / SE DRÖNAREN	60.57623	17.69382	SE603650-174500	Lövstabukten	Norra Östersjöns vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA54159478	0.2449917851			60.58_17.69	13.0	aa89c2698fbd6cf87efc31031f544972	0.0	10.0			0.2449917851	16	HIGH	105976_SE603650-174500	105976
2010-08-25	2010	8	U3 / SE DRÖNAREN	60.57623	17.69382	SE603650-174500	Lövstabukten	Norra Östersjöns vattendistrikt	16 - Södra Bottenhavet. Inre kustvatten	WA54159478	0.09606088938			60.58_17.69	13.0	c79be2ac3c9627d79851e822fd5d32b4	0.0	10.0			0.09606088938	16	HIGH	105888_SE603650-174500	105888
2010-07-19	2010	7	NR	60.13667	18.90833	SE601020-185050	Östhammars kustvatten	Norra Östersjöns vattendistrikt	17 - Södra Bottenhavet. Yttre kustvatten	WA78802988	0.14374295609999999			60.14_18.91	134.0	e581e275219f79d03c7c292ecd3c6292	0.0	10.0			0.14374295609999999	17	HIGH	106022_SE601020-185050	106022
2010-08-23	2010	8	NR	60.13667	18.90833	SE601020-185050	Östhammars kustvatten	Norra Östersjöns vattendistrikt	17 - Södra Bottenhavet. Yttre kustvatten	WA78802988	0.4040658709			60.14_18.91	130.0	760df5224128a9498415ab17afad9e7d	0.0	10.0			0.4040658709	17	MODERATE	105890_SE601020-185050	105890
2010-07-20	2010	7	S15 / V TJOCKÖ	59.74777	19.09438	SE594350-190530	Kapellskärsområdet	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA56092174	0.37472264159999996			59.75_19.09	70.0	e3afc04ff6cb541875e26196513a8bfb	0.0	10.0			0.37472264159999996	12-n		106021_SE594350-190530	106021
2010-08-21	2010	8	S15 / V TJOCKÖ	59.74777	19.09438	SE594350-190530	Kapellskärsområdet	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA56092174	0.22993347990000002			59.75_19.09	69.5	59131e13e7f3b2041e5c7fe11f7af6e6	0.0	10.0			0.22993347990000002	12-n		105892_SE594350-190530	105892
2014-08-18	2014	8	BERGSHAMRAVIKEN	59.62122	18.66162	SE593750-183962	Bergshamraviken	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA24348954	4.323832054	4.640000000000001		59.62_18.66		2714eaa513285fd26d22568a562488f8	0.5	0.5		Expert judgement. Integrated data to shallow	4.323832054	12-n	BAD	107948_SE593750-183962	107948
2016-08-10	2016	8	BERGSHAMRAVIKEN	59.62122	18.66162	SE593750-183962	Bergshamraviken	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA24348954	1.2922093760000002	5.072727272727274		59.62_18.66		4f3de8a45f47e4b15b23782a3ec93f9d	0.5	0.5		Expert judgement. Integrated data to shallow	1.2922093760000002	12-n	POOR	107370_SE593750-183962	107370
2017-08-09	2017	8	BERGSHAMRAVIKEN	59.62122	18.66162	SE593750-183962	Bergshamraviken	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA24348954	0.804425508	5.218181818181819		59.62_18.66		78908baebf978fb5ac787729db844683	0.5	0.5		Expert judgement. Integrated data to shallow	0.804425508	12-n	POOR	107026_SE593750-183962	107026
2010-07-22	2010	7	S37 / BERGSHAMRAVIKEN	59.62130	18.66238	SE593750-183962	Bergshamraviken	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA24348954	0.9488424866000001			59.62_18.66		fe6281e4fc0f01527e31bbe625cac8de	0.0	10.0			0.9488424866000001	12-n		106014_SE593750-183962	106014
2010-08-21	2010	8	S37 / BERGSHAMRAVIKEN	59.62130	18.66238	SE593750-183962	Bergshamraviken	Norra Östersjöns vattendistrikt	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	WA24348954	0.6422412136000001			59.62_18.66		3c7d877c7d345131161092c70c0981b6	0.0	10.0			0.6422412136000001	12-n		105894_SE593750-183962	105894
